tweet_id,date,username,tweet,source,retweet_count,user_location,user_place,coordinates
1337477925919223815,11-12-2020,lou_lorenz,Peter Filzmaier schminkt sich für ein Treffen mit mir. Auch das ist 2020.In einer verlängerten #ZiB2 heute ein dichtes und leider wie so oft in diesem Jahr gedämpftes Programm zu #Sterbehilfe #Corona #Silvester-Einschränkungen und dem Drahtzieher des #Ibiza-Videos https://t.co/wCRiMHpldV,Twitter for iPhone,0,Wien,,
1337477915374727170,11-12-2020,UrbanDominika,"„...arbeiten daran, Weihnachten zu retten.“ Hm, wer rettet wen?#weihnachten #gottkommt #retter #lockdown https://t.co/tOIWQXb9Hp",Twitter for iPad,0,Nürnberg,,
1337477891563675651,11-12-2020,Mrs844,"#Tote ja 600000 Tote wegen Corona 🙈🤣 man man man. Die Menschen sterben an Herzkrankheiten, Krebs, Mrsa usw. So wie üblich auch. Erzählt doch keine Lügenmärchen. Ich ertrage diese Lügen nicht mehr. 😡",Twitter for Android,0,"Niedersachsen, Deutschland",,
1337477874828374023,11-12-2020,Schmackson,"Arztsein bedeutet, auch die eigene Gesundheit für Patienten zu riskieren.Aber könnten sich die #Glühwein saufenden,  #Corona leugnenden Impfskeptiker, die mit #Maske ""keine Luft kriegen"", bitte doch von #Hildmann, #Kubicki dem #Wendler oder ihrem Barkeeper behandeln lassen?",Twitter for Android,0,,,
1337477867438034946,11-12-2020,xI_Fabix,Was für Samstag nächtliche Ausgangssperre von 20-5 Uhr?Corona muss um 20 Uhr ins Bett oder was?Wird man nur in der Nacht von Bäumen mit Corona infiziert?,Twitter for Android,0,"Karlsruhe, Germany",,
1337477861834432513,11-12-2020,svs1946,"Ich finde das Corona-Management unserer Superhirne in der Politik Spitzenklasse !Muss man erst einmal schaffen, die Drangsalierungen und Freiheitsberaubungen der Bevölkerung via Punktlandung auf Weihnachten hinzubekommen....🔥🔥🔥",Twitter for iPhone,0,"Neuburg am Inn, Deutschland",,
1337477855882702848,11-12-2020,MissesSerious,Liebe in Zeiten von Corona 😷💕 https://t.co/zXAAbZ03jI,Twitter for iPhone,0,,,
1337477848572026881,11-12-2020,biggeonline,27 neue #Corona-Fälle meldet der #Hochsauerlandkreis am heutigen Freitag. Die Zahl der aktuellen Fälle im Stadtgebiet #Olsberg ist leicht zurückgegangen. Alle Informationen auf unserer Homepage:https://t.co/fAFBgIa8nj#Bigge #Sauerland,Twitter for Android,0,"Bigge, Germany",,
1337477815013416961,11-12-2020,kidsnbike,"Puh, endlich Wochenende. Aber die ersten drei Tweets in meiner TL sind über #Corona, #FIFA und #Trump. 🙄Ich glaub, ich bin gleich wieder weg - Entschuldigung und schönes Wochenende.",Twitter for Android,0,"Mitte DE, Homeoffice",,
1337477798009720834,11-12-2020,Sepp1910,„Ja aber in Ort/Lokalität/Bumsbude XY waren gar keine Infektionen“-Diskussionen sind jetzt übrigens auch müßig...also sehr sehr müßig. #Lockdown,Twitter for iPhone,0,"Fulda, Deutschland",,
1337477796067676162,11-12-2020,rolf_moeller,Entwicklung von Corona-Impfstoff in Australien nach falschen HIV-Tests gestoppt https://t.co/7gCrgqop0W via @China_Welt_News,Twitter Web App,0,,,
1337477792657788928,11-12-2020,larissa_rhyn,Beinahe wäre Berset mit der Sperrstunde um 19 Uhr aufgelaufen. Wie der Kompromiss im Bundesrat trotzdem gelang.Plus: Versöhnliche Töne aus der Westschweiz und ein Angriff von ⁦@gerhardpfister⁩ gegen die ⁦@FDP_Liberalen⁩  https://t.co/urX14d4SqY,Twitter for iPhone,0,"Bern, Schweiz",,
1337477776908161027,11-12-2020,Katharaenchi,Am erbärmlichsten ist der letzte Absatz. In 2020 wurden bereits 700 Studierende in Berlin unterstützt. Das sagt ja wohl alles. Jede der drei großen Unis in B hat ca. 30t Studierende https://t.co/mJC1EzcFBf,Twitter for Android,0,,,
1337477771732381701,11-12-2020,HilmarPreu,Verdiente #Auszeichnung für den inhabergeführten 💪🏽 #Buchladen Jacobi &amp; Müller: @mz_halle berichtet: Zum 3. Mal in Folge: #Buchhandlung in #Halle gewinnt Deutschen #Buchhandlungspreis. https://t.co/AmH0nnzeboVor #lockdown vorsichtig ☎️😷 #Bücher #Lesestoff 📚  #Weihnachten holen https://t.co/aKKev5Fc7S https://t.co/rGpGUZlemF,Twitter for Android,0,,,
1337477771598192641,11-12-2020,ConstantinJako1,+Aktueller+Dienst+Nachrichten+Land+Salzburg+https://t.co/P96JekCR09 https://t.co/s7I0NjdXzG,Twitter Web App,0,,,
1337477763750649857,11-12-2020,GD_Haffenloher,"Sätze, die man nicht mehr hören kann und die anscheinend in keinem Jahresrückblick fehlen dürfen: „In dem Monat als der Lockdown war hatte ich viel Zeit und dann hab ich...“",Twitter for iPad,0,München / Munich (Bavaria),,
1337477762467192834,11-12-2020,Kottem1,"Ich nehme an Fussball ist aber nicht vom #Lockdown betroffen, oder? Prioritäten muss man schon setzen!",Twitter for iPhone,0,Eifler Jung,,
